q1_tau_UR10,q2_tau_UR10,q3_tau_UR10,q4_tau_UR10,q5_tau_UR10,q6_tau_UR10
-4.36307931260863,-10.2521775038605,39.4519990369659,1.1729794314385,0.287114992213134,-0.0273230944386686
-3.9239736376259,-10.8177377443013,39.5173259869576,1.20631885142523,0.259454130025044,-0.029057526633389
-3.20696430226675,-11.0167914556382,39.6089213918456,1.23645120996391,0.209047576743866,-0.0293743485037822
-2.26092512464331,-10.8372475811172,39.7242610578815,1.26321855217646,0.139717800507152,-0.0291407251158492
-1.17808715595099,-10.2917647672742,39.8577082604295,1.2876538556328,0.058733262522791,-0.0290515112296139
31.8537411154211,-8.05245138645075,40.37734466935,0.967072648348561,-1.97804276086521,-1.11736346577315
31.9788874120836,-3.69685960464847,40.2113856430904,1.00230183314749,-2.03359802234357,-1.08632027282885
31.7121027261114,-2.22957813346851,40.1539420555598,1.02165821918656,-2.0271293766695,-1.07533467301261
-34.1161715652549,-9.11478995464452,41.2011163800473,1.95906032907416,2.60600376994816,-0.506627674228961
-32.4452596016741,-11.5847671027994,41.5233821756822,1.89064057923521,2.51690802947748,-0.403790268722346
2.56022132311842,-5.22943335193671,40.3196019988852,1.30507854516944,-0.221685932165473,0.0864333526865312
3.24834138955538,-3.13589757483705,40.4031340671307,1.308366747513,-0.271210123640316,0.0732034060850132
3.67001637026515,-0.855808068698264,40.4835863953821,1.30856017859252,-0.300191440610161,0.0619412217038706
3.86510685587194,1.5745051735009,40.5587068285151,1.30673990164369,-0.311311083879281,0.0525210010093702
3.88478041801119,4.1134175190393,40.6250308386164,1.30251061058397,-0.308323818169248,0.0447293137367397
3.77932228317902,6.73545066070758,40.6813769394051,1.29634937199807,-0.295055048301504,0.0383245575816878
3.59202589343921,9.4202172652284,40.7274909925867,1.28856704198308,-0.274957461171345,0.0330725350505188
3.35690576365096,12.1616275064994,40.7651943289522,1.2802219410007,-0.250727429895296,0.0287638999755728
3.09905888873868,14.9565484476396,40.7968870679844,1.2723853179092,-0.224333322253326,0.0252202901292963
2.83594070072361,17.7867644080604,40.8211806007368,1.26421252872091,-0.197316927336539,0.0222942354147553
2.57897115801615,20.655702616366,40.840640517449,1.25649516316227,-0.170583141613998,0.0198658167729341
17.0641397538252,39.5471060587833,38.2606499205329,1.41224857601423,-1.26078789674569,0.246356603309672
15.0425775047552,41.8081930219072,38.0050111446871,1.49244609925578,-1.07887355307921,0.230925978405222
14.5965782631053,12.6219089683498,41.6060108912186,1.24614039084457,-0.893225986702477,0.182526420611112
13.8711558306826,12.6800212419489,41.7799069831629,1.22279016108612,-0.826017999903326,0.16363698713668
-1.33469307753363,27.3185509363828,40.8958663041468,1.29253306332843,0.186988734624978,-0.0323906050531769
-1.2524169901897,29.3631476384537,40.9118788184261,1.2938077960718,0.17528278790418,-0.0284910741489844
-1.16760309291935,31.51143818612,40.9268259580259,1.29473757324154,0.163738539999206,-0.0251598364376991
-1.08274713867081,33.7256995809791,40.9388853678335,1.2942514331115,0.152406494770997,-0.022299063216203
-0.999757905727142,36.011791758222,40.949446660783,1.29311675074065,0.141497697056419,-0.0198307150618868
-0.919992446247703,38.3840065816932,40.9610187192232,1.29282994395709,0.131232348633041,-0.0176918830503246
-0.844259055445538,40.8236247552226,40.9724934604539,1.29282369336557,0.12157516996999,-0.0158314113170898
-0.77297767484585,43.3061158575327,40.9814573592198,1.29108642337233,0.112411130016641,-0.0142073484030247
-0.70639411950455,45.8448951208806,40.9897971208935,1.28866625076614,0.103857145950741,-0.0127849892975468
-0.644468695289086,48.4222595210896,40.9978097399728,1.28606892471921,0.0959020913083959,-0.0115354828735992
-0.587051275801815,51.0441633300745,41.0062809524534,1.28323404745499,0.0885467276300312,-0.0104347159256048
-0.533891020724461,53.7077199397296,41.0142962148052,1.27953767538004,0.0817291476997874,-0.0094624482424704
-0.484586545714749,56.3977894191235,41.0223468338033,1.27510084317356,0.0754397514342385,-0.0086016214598873
-0.438768660829053,59.124858703746,41.0309835997624,1.2697448280264,0.0696396150052582,-0.0078378392477342
-0.395910368896271,61.8669601390871,41.0391495147218,1.26258076697842,0.0642834872390714,-0.0071589556277619
-0.355428515290396,64.6211128463951,41.0489807452233,1.25378758892229,0.0593495142498679,-0.0065547485629407
-0.31667755633398,67.3780773838201,41.0602033079381,1.24181735580265,0.0548052212421578,-0.0060167268721753
-8.14195326990269,91.8150393451008,36.6634544713039,2.09850491960844,0.324222684893898,-0.0509677527286788
-7.87934016936506,94.9861675791705,35.9433534799394,2.23510415838145,0.289176848072652,-0.0457801621849455
-7.81720634689945,95.8829290524422,35.7331190903995,2.27394380847614,0.280477408979312,-0.0444985496916487
