time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6
85,0.540194986081227,-0.966709965114625,-1.93163054298586,-0.403154449309099,0.87759553155895,0.410698182219684,-0.85019193393303,-0.036297045979818,-0.0473171496000196,0.0670568856340596,0.652265161507555,0.380044589220582,-0.346547561426713,-0.370407856142112,0.163032470743264,0.0959379134190807,0.37786234482795,-0.0476102823327162
86,0.453686603345486,-0.972166023197285,-1.93554653680294,-0.396018151132441,0.944471708427937,0.448465105578934,-0.877552541083257,-0.0725340154637278,-0.0309981530177902,0.0751645368689288,0.682872165210801,0.375296372212921,-0.201533023726164,-0.353135576970524,0.163308160940834,0.0657874451618495,0.235067003855782,-0.0474641924947394
87,0.365277417441033,-0.981133204911296,-1.93782803813319,-0.388239530860578,1.01360464353714,0.485716719242041,-0.861414375780413,-0.103153934516726,-0.0142079836214734,0.0774258901391706,0.67633853899957,0.358608117123871,4.22272874555318,0.199781940364338,0.225768886453143,-0.354289255951518,-3.27107276402067,-1.82431511371783
88,0.300455985377534,-0.989739988742721,-1.93846389671413,-0.382358066584508,1.06460322357047,0.512556412806517,-0.434130310934273,-0.0632519721588602,-0.0013629617939688,0.0396609018933884,0.342128310260528,0.179026368980431,4.28440348267328,0.547326411385225,0.0534130945344324,-0.389012600283536,-3.37013495141741,-1.77359751987854
89,0.278420710083755,-0.993046555284329,-1.93848301463814,-0.380342607456126,1.08197590214469,0.521636238161928,-0.0069549482105247,-0.001073936329758,9.79309176018687E-06,0.0006367041083264,0.0054853307690518,0.0028640699036071,4.26336169289024,0.658250479565123,-0.0059679830637624,-0.390294607095693,-3.3625032852939,-1.75564960264774
90,0.256058447882519,-0.996991804673907,-1.93650241985664,-0.376358650444783,1.10401608620517,0.517389780614,-0.45433531846342,-0.082000653556417,0.0412107454050869,0.0805386768594283,0.447888314873597,-0.0853594044699014,-4.60761404378737,-0.90421023249556,0.456081523456442,0.800966797627693,4.54507954195885,-0.827744287174602
91,0.187764778416412,-1.01016543321667,-1.92985135234453,-0.364419607287326,1.17137137915827,0.50496748897938,-0.908649380535033,-0.186599335567754,0.094739156359742,0.156829020717432,0.896542372713783,-0.160255096261085,-4.43149366270379,-1.20863979499723,0.630583755953901,0.716604260586146,4.38163296757077,-0.659723925047331
92,0.0936408712947059,-1.03114355989198,-1.91907408989859,-0.348406415580124,1.26428594486183,0.488959253381076,-0.930419317219606,-0.223949177090395,0.116546890443931,0.156249613965126,0.918860538319053,-0.153034648077324,0.303254637598171,-0.261491433238975,0.17042513647738,-0.0871465177447045,-0.292509152682141,0.141218803752924
93,0.0023036666249291,-1.0547803698873,-1.90656919754679,-0.333227974540374,1.35451826891074,0.474323398853629,-0.89465228813893,-0.248158859412456,0.133531214099075,0.147206929417697,0.884087994672849,-0.140042177374783,0.403986871480078,-0.223810486512349,0.169244116792228,-0.093843700040494,-0.394771500526581,0.119603233573171
94,-0.0850148735331535,-1.08065407223067,-1.89237216802453,-0.318989521954849,1.44082413974135,0.460884268308011,-0.85063294188837,-0.268735206281926,0.150386160803546,0.137433366747544,0.840922347875479,-0.129046525662869,0.469536703734508,-0.188992159581486,0.167854259623637,-0.10154868045735,-0.461614040331571,0.101202548654089
95,-0.167658550207297,-1.10841760476952,-1.87649684818194,-0.305767359510207,1.52253443652217,0.448457990791114,-0.801662658083422,-0.286019279915754,0.167094916090538,0.126880560861274,0.792687763773505,-0.119734970245046,0.504595778047734,-0.157986503632745,0.166337399113245,-0.10930143142715,-0.497749058340991,0.0858113350502773
96,-0.245274141319881,-1.13776156791365,-1.8589583392929,-0.293638502201301,1.59928517409158,0.436890643631555,-0.750472297241074,-0.300412796441247,0.183649345598315,0.115576398329366,0.742135364899818,-0.11182362557785,0.515524764415298,-0.13111229077184,0.164783888484718,-0.116515061139889,-0.509565628556752,0.0730808606206959
97,-0.317749030936969,-1.16841756278703,-1.83977209768566,-0.282674763099359,1.67095485290686,0.426054837063376,-0.699142032639912,-0.312327573342243,0.200050528230008,0.10359238051426,0.691362627979304,-0.105066462038312,0.508773870217416,-0.108296287037818,0.163286907139209,-0.122882782978458,-0.503543898177639,0.0626163839291676
98,-0.385147467232093,-1.20015758111796,-1.81895300513432,-0.272939635127221,1.73760042058294,0.415845813389121,-0.649142279172432,-0.322156148097119,0.216308875533911,0.0910202254372698,0.641854360035504,-0.0992566514206769,0.490009560812077,-0.0892552847590599,0.161939644764159,-0.128289956009595,-0.485378254638735,0.0540352477009301
99,-0.44765426830452,-1.23279125866619,-1.79651443772715,-0.264487102621508,1.79940070008961,0.406177646617523,-0.601432809334943,-0.330257404444121,0.23244407469677,0.0779563513265803,0.594582110854771,-0.0942237017347852,0.463777665663134,-0.0736167668966836,0.160834414872052,-0.132744996267815,-0.459638827537967,0.0469954785995291
100,-0.505529480773835,-1.26616220444156,-1.77246734248057,-0.257361694587162,1.85661080605271,0.396979835348559,-0.5565773123243,-0.336951653641697,0.248485011556969,0.0644922221239408,0.550119122420548,-0.0898287660714209,0.43349212849908,-0.060990942739203,0.16006303142653,-0.136330462957829,-0.429759829142951,0.0412057273062801
101,-0.559074220016351,-1.30014413516788,-1.74681931812697,-0.251599289229875,1.90952778250435,0.388194393889161,-0.514849869527632,-0.342521109810579,0.264469778804607,0.0507087001237451,0.508747199887652,-0.0859595382009274,0.401582064501693,-0.0510096905095014,0.159718076056942,-0.139170754906822,-0.398186829565439,0.0364249432022803
102,-0.608606299510514,-1.33463721240354,-1.71957368748098,-0.247228344413663,1.95846606762426,0.37977344214683,-0.476323422722785,-0.347213131429695,0.280445848192809,0.0366729729624484,0.470545537563127,-0.0825254600957777,0.369690754381119,-0.0433451399063367,0.15989488215154,-0.141411976899479,-0.366576236694421,0.0324572496126704
103,-0.653190675628146,-1.36856787035634,-1.69156946563034,-0.244335618123506,2.00250337087716,0.371902902396551,-0.368955589039364,-0.293174927165988,0.247150953503946,0.0190727344252064,0.364374393928056,-0.0664071742252524,2.3620145615382,1.65862484798127,-1.30693165632909,-0.211179260425272,-2.33363091162883,0.402501444779608
104,-0.678890398538268,-1.38952338866406,-1.67367394149433,-0.24323053626575,2.02788169042535,0.36722169601249,-0.149862703325469,-0.125399524015254,0.108464718734766,0.0050745279705448,0.147974822017207,-0.0276315546784168,2.06893947837723,1.69125405463394,-1.44568706261911,-0.0875235656473882,-2.04304574631375,0.377290436070095
105,-0.683847067157293,-1.39451559300885,-1.6693649501889,-0.242943268799344,2.03277642984445,0.366304078445317,0.0426847364573114,-0.0271051461997785,0.0218892024818622,0.0085945745942978,-0.0420993614766179,0.0077929813754568,1.6350326384282,-1.04223040618791,0.842394614881295,0.328864143350271,-1.61262396795712,0.298216508148009
106,-0.671536533518366,-1.40252201516692,-1.66286368571384,-0.240481781474755,2.02063408928756,0.368538111059929,0.201585000028221,-0.134253892952164,0.109610126175922,0.0400100272260459,-0.198840794192711,0.0363641041316953,1.52029601993135,-1.11490284959338,0.929686567295813,0.291780695795638,-1.49990640489713,0.267354789108103
107,-0.644396385078844,-1.42158378704263,-1.64710064005268,-0.235199063290174,1.993860840126,0.373371996174255,0.315071293795255,-0.233184279556161,0.195274068901582,0.0599756277763558,-0.310838491285904,0.0554193902812435,-0.211346350709823,-0.130624961268283,0.168931965076377,-0.0752100061901343,0.207962885462459,-0.0529202993175548
108,-0.613925775815328,-1.44553778421724,-1.62672703784034,-0.229585796549847,1.96379747889296,0.37866070724159,0.294540004863654,-0.245728624319999,0.21221393231626,0.0522069197280167,-0.290619585056102,0.0504607905223963,-0.199413834820583,-0.120597602658937,0.169888523536346,-0.0801657859570981,0.196527070632391,-0.0465491953330413
109,-0.585447752123134,-1.47069754866974,-1.60465418338189,-0.224775089346096,1.93569782413665,0.383483743267995,0.27522627998753,-0.257314625671152,0.229264270409405,0.0439168099529923,-0.271572209462308,0.0460904559818738,-0.187073410752664,-0.111467760653794,0.171153539565441,-0.0855836911980816,0.184614164882635,-0.0411065895151198
110,-0.558839195938916,-1.49697199646342,-1.58086929514641,-0.220820972231597,1.90944303640299,0.387895578602024,0.2571512127205,-0.268039635973027,0.246461665238645,0.0350711418155771,-0.253723758030562,0.0422239986492041,-0.174694697271799,-0.103376766855318,0.172841008069663,-0.0912433556426589,0.172605504679513,-0.0364326140667378
111,-0.533976559187141,-1.52428041020171,-1.55535534607029,-0.217779949803638,1.88491327084354,0.391942988706677,0.240303889550675,-0.278012957042608,0.263854628146016,0.0256531145111961,-0.237068560729863,0.0387912913688575,-0.162552422572126,-0.0964252247684371,0.175075874151859,-0.0970132482110714,0.160785377644676,-0.0323997846121762
112,-0.510738614642387,-1.55255345207227,-1.52808980949128,-0.215709680000723,1.86199052392576,0.395666328506397,0.224650141005362,-0.287352410851608,0.281504889495132,0.0156552535496535,-0.221576822267872,0.0357336398765272,-0.150841119752318,-0.0906855338487777,0.177998045982952,-0.102834549786662,0.149356250931251,-0.028905353117184
113,-0.489008406632156,-1.58173389552271,-1.49904325382018,-0.214668382246741,1.84056066365599,0.399100562318983,0.210139787908828,-0.296182130724711,0.299489157662754,0.0050728003190171,-0.207202010103931,0.0330016083160503,-0.139690207676985,-0.0862137753316338,0.181767813960121,-0.108708811384964,0.138454240510469,-0.0258657216711255
114,-0.468674551157483,-1.6117771944557,-1.46817773112738,-0.214714851386292,1.82051479680523,0.402276101567041,0.196712424661907,-0.304631511451321,0.317901514434134,-0.0061018560648445,-0.193886745861094,0.0305533252827368,-0.12917801974778,-0.083061058658268,0.186573230951753,-0.114689379173085,0.128163432553674,-0.023212306105266
115,-0.449632024965558,-1.64265200369689,-1.43544488495018,-0.215908992112363,1.80175011561828,0.405219491857581,0.184301886789472,-0.312835282396598,0.336856681440765,-0.0178840847149214,-0.181567355137698,0.0283531480372876,-0.119344050572859,-0.0812847306135566,0.19264026159424,-0.120876676470571,0.118528360835174,-0.0208884310898757
116,-0.431782565655371,-1.67434076345881,-1.40078367446204,-0.218312827343038,1.78417034841018,0.407953980627718,0.172839596654008,-0.320934724095967,0.356494493270984,-0.030301655139639,-0.170177274485856,0.0263705972788834,-0.11019917359259,-0.0809601717667862,0.200246937590159,-0.127417635863625,0.109564417949126,-0.0188469692861282
117,-0.415034784826879,-1.70684046677379,-1.36411757139893,-0.221991975844985,1.76768591801004,0.410499989067116,0.162256990043058,-0.329080139195946,0.376986067878494,-0.0433995600371454,-0.159649520942139,0.0245794988834009,-0.101733868583503,-0.0821942764173966,0.209743425576586,-0.134509933381932,0.101266259089502,-0.0170485243857487
118,-0.399304076530678,-1.74016374631575,-1.32535102582428,-0.227017643018374,1.75221389208627,0.412875506554615,0.152487213439737,-0.337434825162609,0.398542408782188,-0.0572455567912347,-0.149918414714843,0.0229572857394747,-0.0939246566339646,-0.0851422793788081,0.221581050720287,-0.142412286408818,0.0936144144120659,-0.0154600187136384
119,-0.384512385413783,-1.77434045146755,-1.28436490528141,-0.233469230413548,1.73767779154125,0.415096421779916,0.143466258354282,-0.346181005511231,0.421426567403222,-0.0719371399210176,-0.140920720262632,0.0214844245281849,-0.0867390004324897,-0.0900305198494877,0.236355250797016,-0.151463108977921,0.0865803888230321,-0.0140535871510222
120,-0.370587883649926,-1.80941994750728,-1.24101046915752,-0.241437754906705,1.72400730808601,0.417176801640579,0.135133672350246,-0.355528510247327,0.445971148460382,-0.0876109693469897,-0.13259634181501,0.0201439404958731,-0.0801389382313333,-0.0971893536720891,0.254870835842885,-0.162111617070304,0.0801305463094953,-0.0128057091489646
121,-0.357464593087681,-1.84547447329471,-1.19510121078758,-0.251030396183416,1.7111379699761,0.419129126610384,0.127432960639406,-0.36572755477499,0.472604065263924,-0.104456338350395,-0.12488867999925,0.0189210189145655,-0.0740836965556768,-0.107103425526695,0.278244176514342,-0.174968738997271,0.0742290692464509,-0.0116965331143064
122,-0.345081978820484,-1.88260407304931,-1.14640151888819,-0.262376695274215,1.69901078565633,0.420964489339878,0.120311769652265,-0.377087947578653,0.501887455036093,-0.122735282284518,-0.117744727726092,0.0178026655117996,-0.0685314845521589,-0.120492233731423,0.308068844087128,-0.190891375811283,0.0688402742773999,-0.0107093665753562
123,-0.333384532169686,-1.92094393188506,-1.09461045231779,-0.275637272319856,1.6875718886642,0.422692761576691,0.113721926309834,-0.3900088694191,0.534578393283862,-0.142813841506907,-0.111114954874156,0.0167774097693235,-0.0634406184187169,-0.138445446289881,0.346695122538987,-0.211125937297996,0.0639305800007178,-0.0098303265901652
124,-0.322470487925715,-1.96011461780341,-1.0401293251718,-0.290787920431757,1.67691764446151,0.4243007890788,0.0952811451354001,-0.35812131166052,0.505310320253592,-0.145869809398991,-0.092923086440206,0.01402008443817,-0.563757954715846,1.81394258613318,-2.42587181446874,0.602778980123494,0.55151874614328,-0.0832731817212908
125,-0.315647386118857,-1.98656253668234,-1.0024528598159,-0.301925382590599,1.67026793834166,0.425303970016875,0.0420880026055534,-0.168310960215056,0.242045435430744,-0.0731934754697426,-0.0409890720034636,0.0061831591594397,-0.508710011943587,1.9653888355272,-2.79642326907271,0.824229123565584,0.495820930937436,-0.074797510771718
126,-0.313942198517579,-1.9934368884917,-0.992542820438894,-0.304939362483781,1.66860758950321,0.425554429827689,-0.0077640621690654,0.0315548018435299,-0.0456000465426149,0.0139473649958266,0.0075584462048245,-0.001140167365696,-0.495069209911889,2.01015164815233,-2.90405252601522,0.887652520030566,0.481969242659871,-0.0727035455705412
127,-0.317220373622948,-1.98031814797506,-1.0114128906011,-0.299230139210725,1.6718001170324,0.425072839712413,-0.0582250674152967,0.229453474289315,-0.328508673006778,0.0982934830427088,0.0567241063240535,-0.0085569918489789,-0.520284850628064,1.92992325672897,-2.71057240961231,0.77336366473553,0.507557533167009,-0.0765760550582375
128,-0.325727792534919,-1.94804386784899,-1.05708639397248,-0.285947472545091,1.68009530001521,0.423821311065729,-0.109484542932001,0.40004807770268,-0.55950960696232,0.157893734497464,0.106839085860542,-0.0161224251809154,-0.0601010680770508,-0.154761636631667,0.381159568560774,-0.229003059590393,0.0607357425958937,-0.0092684805145792
129,-0.336984800348049,-1.90877198415286,-1.11121777287516,-0.271258431402134,1.69109057772743,0.422161376429864,-0.115735501974766,0.385757007033049,-0.52389621512424,0.136291365005557,0.113143026862987,-0.0170897743013103,-0.0648909354631285,-0.132612046019415,0.334251833934984,-0.204637874418948,0.0653252301094087,-0.0100780937580865
130,-0.348891578122695,-1.87082900516735,-1.16200149236166,-0.258618223423015,1.70273997067999,0.420400491801787,-0.122487153374896,0.373375857618267,-0.492371351973303,0.116825026160851,0.119929022297838,-0.0181430913311476,-0.0701130813473074,-0.116142704342542,0.298516453183462,-0.18583097221702,0.0703724273560454,-0.0109876227493317
131,-0.361500426999687,-1.83404950161565,-1.20979656553056,-0.247837873726947,1.71509402399546,0.418529541308227,-0.129784822969793,0.362417926194393,-0.463990512774669,0.099029683645721,0.127244382484377,-0.0192929585414725,-0.0758087596864492,-0.103867879450714,0.270790187492376,-0.170917286434362,0.0759082548369427,-0.01200907858874
132,-0.374868388078951,-1.79831029917701,-1.25488129045513,-0.238767657196222,1.72820817526608,0.416538286256083,-0.13767799327097,0.352516177579463,-0.438066180583091,0.0825762516649208,0.135139704017407,-0.0205512945384842,-0.0820197696173308,-0.0948254789004676,0.248984002293229,-0.158784891958134,0.0819671111061265,-0.0131571438732585
133,-0.38905765984454,-1.76352073444581,-1.29747439608075,-0.231285847547777,1.74214309719076,0.414415217841582,-0.146220326759523,0.343382100393538,-0.414083617208929,0.067228242510309,0.143669117802174,-0.0219316311801257,-0.0887877484753441,-0.0883759411680618,0.231667089663046,-0.148660704808332,0.0885849335444249,-0.0144493958308313
134,-0.404136013379198,-1.72961619044549,-1.33774949317592,-0.225290913425157,1.75696505532377,0.412147380737281,-0.155469588336901,0.334779855676816,-0.39164825894859,0.0528146645500031,0.152890341509442,-0.0234494219904497,-0.0961528638888514,-0.0840866186889721,0.2178282719765,-0.139988204986341,0.0957971633026716,-0.0159067041872688
135,-0.420177192120726,-1.69655372967034,-1.37584526961492,-0.220695911322112,1.7727462602614,0.409720163575946,-0.165487401923351,0.326509423740221,-0.370451636848439,0.0392123681934711,0.162864508504074,-0.025122398456045,-0.104151795556367,-0.0816619711486998,0.20673282924033,-0.132354937238614,0.103636268170212,-0.0175537878594096
136,-0.437261275779338,-1.66430911364883,-1.41187288826793,-0.217424336786681,1.78956518921753,0.407117050734729,-0.176338762503558,0.318395304314363,-0.350248620286872,0.0263340651910542,0.173655714539692,-0.0269709905812769,-0.11281484735462,-0.0808994074595059,0.197833228666816,-0.12544846876072,0.112128542574363,-0.0194199437527093
137,-0.455474979239628,-1.63287476053518,-1.44592149417617,-0.215406986484901,1.80750684464782,0.404319328089116,-0.188091205576883,0.310278811617827,-0.33084183554768,0.0141198086178836,0.185330195161397,-0.0290188303333239,-0.122161966438772,-0.0816599299326981,0.190711577276514,-0.119029519225456,0.121289895003512,-0.0215399787548628
138,-0.474911846314609,-1.60225834331657,-1.47806241409515,-0.214579558748029,1.82666290744657,0.401305733349217,-0.200813512309746,0.302012823713699,-0.312070774805027,0.0025305614679786,0.197955017999593,-0.0312933608131457,-0.132197419583188,-0.0838474624010043,0.185041440770056,-0.112916085178609,0.131120333865697,-0.0239553974549638
139,-0.495672284740869,-1.57248181959608,-1.50835243456022,-0.214880831923939,1.84713172918237,0.398052039009097,-0.214573802259831,0.293458318363314,-0.293804055947937,-0.0084570528625424,0.211596144554641,-0.0338265803558863,-0.142902855930951,-0.0873932241408081,0.180561859778133,-0.106975104315447,0.141596855171705,-0.0267159214434251
140,-0.51786337265662,-1.54358073521051,-1.53683642085221,-0.216251336239763,1.86901809184764,0.394530552588147,-0.229436839215402,0.284482314590265,-0.275933849969552,-0.0188554642989324,0.226315687521801,-0.036655959934861,-0.154228507581386,-0.0922428876171943,0.177059273172297,-0.101119729106099,0.15266446370929,-0.0298814487907535
141,-0.541598348231154,-1.51560367224726,-1.56354945916211,-0.218632491554189,1.89243264498,0.390709514390592,-0.245460354572833,0.274957021555143,-0.258371830484393,-0.0286708359041099,0.242168166707889,-0.039825585323438,-0.166082364627174,-0.0983450505001315,0.174354701694052,-0.0953111607986771,0.164225145859565,-0.0335246083552932
142,-0.566995674016436,-1.48861172545423,-1.58851865106037,-0.221966229337209,1.91749090968331,0.386552366985166,-0.262690185043036,0.264760116395947,-0.241046210926923,-0.0379081357084995,0.259195557019911,-0.0433875941623349,-0.178317354507518,-0.105640047854211,0.172294518499191,-0.089564517953191,0.176124803038302,-0.0377341313383162
143,-0.594177547913158,-1.4626778946365,-1.61176465317356,-0.226195157773136,1.94431171895393,0.382016862329704,-0.281154039988885,0.253776151567854,-0.223899570105665,-0.0465769908421088,0.277420938156424,-0.0474040049712843,-0.190716886751985,-0.114048475873929,0.170743714451235,-0.083958518375532,0.188138479993133,-0.0426193595513477
144,-0.62326771683716,-1.43788627798778,-1.63330302977757,-0.231263367144528,1.97301494719359,0.377053960934539,-0.300853775995707,0.241899138976951,-0.20688725556225,-0.0546987016838825,0.296840614744636,-0.0519490741069129,-0.202979675767045,-0.123459117932406,0.169580943699843,-0.078648922111929,0.199954763039994,-0.0483163569586567
145,-0.654244324177318,-1.41443356247019,-1.65306034582984,-0.237090102014033,2.00357620023522,0.371632040826079,-0.300572161681211,0.214076920522978,-0.177592122428145,-0.0581985643290097,0.296516786839067,-0.0533450810926942,1.35363326981661,-1.21819106543895,1.06183106013538,0.233424423753851,-1.33594270296103,0.225282026300153
146,-0.677105742391242,-1.398852736246,-1.66585197834018,-0.241590945685591,2.02612736208403,0.367530770035315,-0.153073728191672,0.0997710291364623,-0.081051785927368,-0.0305888081249383,0.150983161909908,-0.0277623425207454,1.56946561582516,-1.08392549339087,0.891947298171401,0.307944495129673,-1.54822739088936,0.280380981000165
147,-0.684375031707988,-1.39413862481984,-1.66967080436798,-0.243056172231752,2.03329712200523,0.366207739171686,0.0106857612982991,0.009042483787224,-0.0078651215134,-0.0003173298491879,-0.0105507208016073,0.0019808045377718,2.00677693821986,1.69807008215599,-1.47693202035389,-0.0596389620067776,-1.98141687206908,0.371982870255416
148,-0.673160039265872,-1.38475636423449,-1.67778528026796,-0.243436697119171,2.02222340052973,0.368275339809337,0.215674847887768,0.178376478950511,-0.153395711704479,-0.0082111423332903,-0.212966800769431,0.0395472759460408,2.12857834570063,1.68468890469224,-1.41634673754568,-0.113701630583478,-2.10217470188588,0.382393325876407
149,-0.640428155399864,-1.35855329594227,-1.69995955828782,-0.245046484848206,1.98989877016046,0.374186885445091,0.445196901724321,0.344983385373211,-0.287221004241764,-0.0265378763148173,-0.439707131304416,0.0792223371883746,2.50114616146921,1.64268250082317,-1.24533866483009,-0.26585512968548,-2.47159067563338,0.414611041165629
150,-0.593474639587944,-1.3237625492205,-1.72829598830252,-0.248448760150494,1.94351727836297,0.382379435777829,0.488069630514374,0.345820629305544,-0.275429209755951,-0.0411013042562711,-0.482192809879305,0.0835608082842754,0.378991808071077,-0.0453698434521865,0.159778852667242,-0.140806325880039,-0.37579994021289,0.0335495079645045
151,-0.542717885243635,-1.28942065833923,-1.755040266143,-0.253259039441531,1.89336465094146,0.390910126956478,0.527599621949132,0.340878295262317,-0.25945641957017,-0.0550642099585637,-0.521388963885631,0.0871229028326333,0.411019255769363,-0.053685566894307,0.159767260668603,-0.138405174056087,-0.407531323578236,0.037737849652969
152,-0.487848044558702,-1.25561857768426,-1.78018643656969,-0.259452562420308,1.839133898811,0.399819377871742,0.570324723360609,0.334984259859951,-0.243458870457473,-0.0687554241503737,-0.563747670478815,0.0911464645166468,0.442652784406472,-0.0644088763464001,0.160248245646491,-0.135360476360404,-0.438808888622855,0.0427926617916213
153,-0.428550444660628,-1.22246408250643,-1.80372972346462,-0.266998692269223,1.78051392708647,0.409158006836501,0.616117215183444,0.327880725485114,-0.227392122187967,-0.0821032394941723,-0.609134530667247,0.0957284044891142,0.472039080220421,-0.0778808701137057,0.161127843739062,-0.131531036388979,-0.467765276416066,0.0489223755672577
154,-0.364533815935446,-1.1900925016849,-1.8256613722374,-0.275858953573234,1.71721778806937,0.418987643572342,0.664622625063896,0.319273812991917,-0.211221013570699,-0.0950230345930193,-0.657186814760677,0.100988824304759,0.496479314456177,-0.0944788422388986,0.162314055777449,-0.12680222687949,-0.491684127990832,0.0563823964023144
155,-0.295557537203567,-1.15867047414939,-1.84596957115355,-0.285985909016049,1.64901010246879,0.429383291787116,0.715165124664498,0.308830986992437,-0.194919559514056,-0.107421024960467,-0.70721848683531,0.107075955722367,0.512237612347033,-0.114592854295631,0.163715122875205,-0.12110927891832,-0.506808119758728,0.0654792257994071
156,-0.221469205287253,-1.12839980993194,-1.86464036980576,-0.297322548807253,1.57574484394057,0.440436397861242,0.766636933461203,0.296181934104949,-0.178470984736714,-0.119200991151973,-0.758109208251715,0.114171240859885,0.514426812868229,-0.138578587343202,0.165238527007047,-0.114474007651189,-0.508224644053867,0.0765684565695243
157,-0.142253555130384,-1.09952096979253,-1.88165860443241,-0.309802565428346,1.49741451349693,0.452258399472153,0.817385263948091,0.280925940407443,-0.161867811053144,-0.13027555585221,-0.808190909654702,0.122493643480153,0.497095345423804,-0.166672684015406,0.166790953363694,-0.107059401697585,-0.489953377912411,0.0900403542318656
158,-0.058091678301122,-1.07231529901161,-1.89700882996841,-0.323352063989264,1.4142096440621,0.464984600534721,0.865125853047565,0.262650319370299,-0.145111881068702,-0.140583963452793,-0.855161083756998,0.132301501712611,0.453699260787588,-0.198854996547371,0.16827967307069,-0.0992447694302262,-0.445420407625519,0.106283767575641
159,0.0305744105641756,-1.04710462308586,-1.91067624420272,-0.337893458644293,1.32658366295448,0.478777999430799,0.906932471233457,0.240965799475495,-0.12821414027469,-0.150118300141229,-0.896072369927668,0.143889192874442,0.378171047085596,-0.234648000258034,0.169616099752121,-0.0917174429015676,-0.36853132115322,0.125617296262232
160,0.12298273020297,-1.02424620356388,-1.92264756733993,-0.353352457216721,1.23531219790199,0.493832371350911,0.939370022296207,0.215564766019193,-0.111193909807283,-0.158958992050839,-0.927466297139681,0.157574867933011,0.266712368549138,-0.272866789850556,0.170722532066611,-0.0855615865189701,-0.255471027672205,0.148179737019416
161,0.214082678001507,-1.00488761148794,-1.93252437543216,-0.368983190057676,1.1454081707407,0.509662400097203,0.768143722029704,0.150352724094447,-0.0759705329942643,-0.13384024586374,-0.757670691876301,0.138636594282137,-4.51731507551201,-1.10308181370833,0.567129622404676,0.747640976582614,4.46310304060649,-0.71724801774592
162,0.268045506909557,-0.994854380261883,-1.93757607087684,-0.378489326122685,1.09220016642926,0.519655643542653,0.309557553292617,0.0545245366770694,-0.0273755609871484,-0.0551745858952219,-0.305111159895442,0.058875311454695,-4.61782026050606,-0.849703471593958,0.427241358408756,0.814761642672752,4.55297077332204,-0.858559047006737
