"time","q1","q2","q3","q4","q5","q6","x","y","z","roll","pitch","yaw","qx","qy","qz","qw"
28,-0.635,-0.884,1.064,1.128,1.529,1.724,-0.4367488110824256,0.1510522261422045,-0.666603641578235,0.08223436673615012,0.253280948344599,-0.4768448636117858,0.06942651024018227,0.1129954757207417,-0.2391255382488222,0.9618892655081063
29,-0.493,-0.952,1.237,1.115,1.555,1.714,-0.4328808125051668,0.07945877256673205,-0.6266238106514324,0.04023225206825556,0.1667779388106403,-0.3477854462720769,0.03415070521400053,0.07855148875602626,-0.1740317120558956,0.9810078267508838
30,-0.444,-0.964,1.276,1.117,1.561,1.716,-0.4294560240613182,0.05558919865402729,-0.618470865848898,0.03034091638428878,0.1388772024219776,-0.297381655333944,0.02524376777384464,0.06636743449851192,-0.1488104325251294,0.9863131201592878
31,-0.285,-0.974,1.353,1.14,1.572,1.737,-0.4106314223089118,-0.01847320877154449,-0.6084998770652988,0.007389616463796711,0.05128107298871347,-0.1185756307688107,0.005206199820756331,0.02537365036550931,-0.05932776726030315,0.9979024448223697
32,-0.223,-0.968,1.366,1.153,1.572,1.748,-0.4000798756705251,-0.04583486350107091,-0.6104861841213451,0.002305281074528639,0.01969846595661552,-0.04576170625563173,0.001377618077071003,0.009820119336752002,-0.02288908126811001,0.999688830278376
33,-0.257,-0.968,1.376,1.154,1.571,1.748,-0.3974151207514667,-0.03336030438927969,-0.6093225985404275,0.001350151931500647,0.008694480000722276,-0.07978956152873222,0.0008479179878048771,0.004316841660431441,-0.03988674530348749,0.9991945223339945
34,-0.403,-0.956,1.373,1.157,1.57,1.742,-0.3909778458362195,0.02169206914779252,-0.6144752794033489,0.0002388777939289747,-0.003292505703205451,-0.2317954444619371,-7.173255044255059e-05,-0.001649019713961233,-0.1156380817875181,0.9932900430533509
35,-0.5570000000000001,-0.911,1.317,1.182,1.571,1.747,-0.3751310063226301,0.07661035844823429,-0.6405354391105778,-0.003216494754087466,-0.01690156788843354,-0.3807708962289958,-0.003178314691752752,-0.007993650787688536,-0.1892437358916579,0.9818924626905806
36,-0.594,-0.895,1.293,1.193,1.571,1.75,-0.3707499000282025,0.08956310011615952,-0.6503198945326967,-0.003802108459052679,-0.01984378383534252,-0.414760658945747,-0.003903080148568626,-0.009317723193949417,-0.2059050197002479,0.978519835701901
37,-0.713,-0.848,1.174,1.244,1.572,1.747,-0.3710016586798808,0.1447565281450553,-0.6848066531932229,-0.001045445146645769,0.0009949924867742094,-0.5367963676413239,-0.0003720777392853796,0.0006183036278509118,-0.2651869915535249,0.9641967323993431
38,-0.745,-0.829,1.13,1.263,1.572,1.749,-0.3700290864986477,0.1601021798016043,-0.6972698295874205,2.013772305983245e-05,0.006902061957055095,-0.5667921670042483,0.0009746351978316506,0.003310552090799296,-0.2796162414314439,0.9601056441136244
39,-0.746,-0.877,1.087,1.348,1.571,1.748,-0.4206748098738071,0.2072890200022504,-0.687709310032395,0.00205534392178019,0.01263183462550355,-0.5687820420832196,0.002758436357804154,0.005773849233318012,-0.2805734711000479,0.959811221547634
40,-0.715,-0.897,1.078,1.376,1.571,1.748,-0.4449529816581991,0.2098273452736905,-0.68134681059816,0.002231652026411133,0.01361617237670007,-0.5377797282811736,0.002884335536458006,0.006266967505570055,-0.2656623574607432,0.9640414501229694
41,-0.632,-0.949,1.026,1.479,1.571,1.75,-0.5238304546842601,0.2183537170522659,-0.6635277023911728,0.002437163029939747,0.01459566457992098,-0.4527770336281321,0.002825508750654171,0.006838032828261895,-0.2244621868375998,0.9744547113578044
42,-0.627,-0.9350000000000001,1,1.448,1.565,1.748,-0.5231411802096392,0.2137082107907142,-0.6668172092892921,0.01590401790633867,0.05586860313034294,-0.4495194845197193,0.01397366296976671,0.02545571553768464,-0.2229946755201608,0.9743870473170967
43,-0.6899999999999999,-0.856,0.929,1.282,1.534,1.745,-0.4701319085233906,0.2104287736908383,-0.6908471756545884,0.07413964745039733,0.2061124434908908,-0.5121113137553884,0.06169942486524357,0.09011487148435354,-0.2554383228485574,0.9606371604976423
44,-0.725,-0.8129999999999999,0.907,1.158,1.511,1.745,-0.4324057207166329,0.1970494420105093,-0.7022539946179799,0.1157505501208628,0.3034810669977444,-0.5426926617787842,0.09553331756418397,0.1300588675988339,-0.2729289168520974,0.9484028060587077
45,-0.712,-0.855,1,1.139,1.521,1.732,-0.4284260965394036,0.1871117182085927,-0.6817833119555972,0.09628912460780689,0.275003446325165,-0.5446537303343225,0.08274005142959097,0.119042144037173,-0.2724793263011969,0.9511772014566515
46,-0.596,-0.915,1.138,1.119,1.539,1.717,-0.4349522799992067,0.1301231028730207,-0.6492528525828601,0.06531768989343008,0.2216862666244106,-0.4461776547784655,0.05610846242640959,0.1006376400984462,-0.2232904244118618,0.9679180193619346
47,-0.488,-0.96,1.262,1.116,1.559,1.715,-0.4291716232930093,0.07556745318341836,-0.6212866273687706,0.03379309666947799,0.1495036265825274,-0.3421682619367785,0.02931547357790454,0.07071292830728373,-0.1709944632901088,0.9822938350123347
48,-0.463,-0.975,1.345,1.135,1.571,1.733,-0.4107364212559934,0.056072775690963,-0.6085661432858872,0.01043965004395318,0.06496433725109589,-0.3004503990396764,0.01001867665136563,0.03132946261485214,-0.1497474271115865,0.9881770079109714
