"time","q1","q2","q3","q4","q5","q6","x","y","z","roll","pitch","yaw","qx","qy","qz","qw"
0,-0.6929999999999999,-0.833,0.951,1.149,1.515,1.739,-1.185,-0.291,0.06100000000000001,1.570796326794897,-0,0,0.7071067811865475,0,0,0.7071067811865476
1,-0.6929999999999999,-0.833,0.951,1.149,1.515,1.739,-0.8083451942641048,0.4365924737351684,0.419885571915271,-3.034373895143241,-0.2900649314732335,2.273257441461379,0.4086153648931579,0.8996637523874013,0.01260582531590966,-0.1532309021756283
2,-0.6929999999999999,-0.833,0.951,1.149,1.515,1.739,-0.8083451942641048,0.4365924737351684,0.419885571915271,-3.034373895143241,-0.2900649314732335,2.273257441461379,0.4086153648931579,0.8996637523874013,0.01260582531590966,-0.1532309021756283
3,-0.6929999999999999,-0.833,0.951,1.149,1.515,1.739,-0.8083451942641048,0.4365924737351684,0.419885571915271,-3.034373895143241,-0.2900649314732335,2.273257441461379,0.4086153648931579,0.8996637523874013,0.01260582531590966,-0.1532309021756283
4,-0.6929999999999999,-0.833,0.951,1.149,1.515,1.739,-0.8083451942641048,0.4365924737351684,0.419885571915271,-3.034373895143241,-0.2900649314732335,2.273257441461379,0.4086153648931579,0.8996637523874013,0.01260582531590966,-0.1532309021756283
5,-0.694,-0.832,0.95,1.149,1.515,1.739,-0.8082567116883845,0.4376905931181258,0.419473005262994,-3.034373895143241,-0.2900649314732334,2.272257441461379,0.4090651456736892,0.8994593322555008,0.01268243918807702,-0.1532245801093706
6,-0.703,-0.822,0.928,1.154,1.513,1.742,-0.8092480118117215,0.4488468119806358,0.4216027809456164,-3.030225609678454,-0.2962925112846098,2.259808689137802,0.4139883931029047,0.8965845794836079,0.01311099803979638,-0.1567730969863045
7,-0.714,-0.8100000000000001,0.901,1.16,1.51,1.746,-0.810181848299355,0.4623873177543966,0.4244202257467731,-3.024361692042143,-0.3041755315903992,2.244208579865092,0.4200470199693201,0.8929352194670337,0.01343292432687978,-0.1613900597753225
8,-0.726,-0.796,0.87,1.167,1.507,1.751,-0.8111328841191673,0.4774292242446602,0.4274065376276319,-3.017903744701366,-0.3128753146012542,2.226475479719637,0.4268916920875443,0.8887380450068307,0.01392436605783834,-0.1664760721964482
9,-0.726,-0.795,0.87,1.167,1.507,1.751,-0.8113168104137901,0.4775925029138152,0.4264828628407398,-3.018101266103059,-0.3118931383104547,2.226536183652843,0.4269416925214276,0.8888048043836673,0.01378897748094822,-0.1660020330944164
10,-0.681,-0.845,0.977,1.143,1.518,1.735,-0.8073680364387066,0.4223223516639005,0.4174783831877829,-3.039926018163021,-0.2830950731244932,2.289756898753425,0.4019686116596697,0.9033492951789167,0.01240179329432987,-0.1490888381577802
11,-0.597,-0.908,1.121,1.121,1.537,1.718,-0.8005685189660758,0.3290070495169838,0.4014746902646597,-3.072841801097249,-0.2292372015160732,2.39349168892861,0.3591179948117338,0.925637060546849,0.009981711436815153,-0.1188724668768202
12,-0.499,-0.95,1.232,1.115,1.554,1.714,-0.7936946338453127,0.2321655891953102,0.3844772298059695,-3.099931200153538,-0.1696037536905735,2.497310298037875,0.3137186885145801,0.9455045303208335,0.007123387498612428,-0.08689663382442704
13,-0.286,-0.974,1.352,1.139,1.572,1.737,-0.7806597332125614,0.04834183456513295,0.3536502148002737,-3.133871252617687,-0.05325343693297035,2.68915095077921,0.2241149305070308,0.9741913567257037,0.002210532841289337,-0.02681066857277807
14,-0.286,-0.974,1.352,1.139,1.572,1.737,-0.7806597332125614,0.04834183456513295,0.3536502148002737,-3.133871252617687,-0.05325343693297035,2.68915095077921,0.2241149305070308,0.9741913567257037,0.002210532841289337,-0.02681066857277807
15,-0.228,-0.967,1.371,1.155,1.571,1.75,-0.7751589390676443,0.001265552169812776,0.3423528072094223,-3.139690321157335,-0.01164371511006119,2.734376703835999,0.2021951442794733,0.97932748625359,0.000245693765605935,-0.005893889428985776
16,-0.31,-0.967,1.38,1.153,1.57,1.745,-0.7697523037994067,0.06376591132703431,0.3384616218570379,-3.139977055749288,-0.004585710865163478,2.657387185770641,0.239742058160149,0.9708335778289815,-0.0002345391611428439,-0.002419648796116491
17,-0.431,-0.951,1.367,1.159,1.57,1.742,-0.7621371254888935,0.158838140626603,0.3323375656220078,-3.141524146744842,0.004277885913058816,2.539387453165789,0.2965727724004661,0.9550078609244119,-0.0006670653488524358,0.002032551869143003
