"time","x_t","y_t","z_t","roll_t","pitch_t","yaw_t","q1","q2","q3","q4","q5","q6"
0,-0.808345194,0.436592474,0.419885572,-3.034373895,-0.290064931,2.273257441,-0.6930000004412302,-1.474651993779531,2.735129759627148,0.006522234591891163,-1.514999999786038,1.739000000045328
1,-0.808345194,0.436592474,0.419885572,-3.034373895,-0.290064931,2.273257441,-0.6930000004412302,-1.474651993779531,2.735129759627148,0.006522234591891163,-1.514999999786038,1.739000000045328
