"time","ee_y","joint_angle_2","joint_angle_3","joint_angle_6","joint_angle_5","joint_angle_4","ee_z","ee_x","joint_angle_1"
0.026,-0.4497529425113935,1.119458710017943,0.3471558628814952,0,6.568549238974141,-5.414860030567933,0.805279055431679,0.03852096168423425,0.3422260902740485
0.028,-0.4493579905208045,1.225940335777022,0.4272378024205,0,7.079810266325865,-5.9383301525128,0.8047810892990845,0.04168505849660628,0.3441473179443106
0.03,-0.4489336522629174,1.331806377820577,0.5119919300308666,0,7.585036421579912,-6.458708489765913,0.8042473571308623,0.04480877917433976,0.3422933240763227
0.032,-0.4484806521230296,1.436933578440234,0.600941962050323,0,8.084419270321021,-6.975446312103396,0.8036793947206804,0.04789175888494229,0.3369596080875725
0.034,-0.4479997586589332,1.541210783866118,0.6936500437400328,0,8.578105273811932,-7.488124219356466,0.8030786962409279,0.05093378016899735,0.3284251915009317
0.036,-0.4474917732730285,1.64453758235649,0.7897138826093256,0,9.066213224662771,-7.996424838965786,0.8024467041957755,0.05393478127991783,0.3169529486749741
0.038,-0.4469575206569253,1.746823234047587,0.8887640861871244,0,9.548844840278239,-8.500111530075927,0.8017848033822847,0.05689484756456413,0.3027901225603791
0.04,-0.4463978408190178,1.847985798466979,0.9904616786525777,0,10.02609118297442,-8.99901164850408,0.8010943178623798,0.05981419493258781,0.2861689497798394
0.042,-0.4458135824604488,1.947951399593373,1.09449578421493,0,10.49803653902756,-9.493003323669042,0.8003765101298197,0.06269315054380889,0.2673073438558078
0.044,-0.4452055974759627,2.046653590172918,1.200581467904403,0,10.96476075377083,-9.982004969130639,0.7996325818267799,0.06553213349154352,0.2464096038119553
0.046,-0.4445747363861663,2.14403278969223,1.308457726988637,0,11.4263406306989,-10.46596693664261,0.7988636755145535,0.06833163687801529,0.2236671257451087
0.048,-0.4439218445422839,2.240035779340174,1.417885625214272,0,11.88285076447492,-10.94486486199006,0.798070877124575,0.07109221188209329,0.1992591036513681
0.05,-0.4432477589747731,2.33461524249864,1.528646562088932,0,12.33436403314244,-11.41869435148984,0.7972552188140752,0.07381445398002882,0.1733532106619247
0.052,-0.4425533057828102,2.427729342824229,1.640540669435688,0,12.78095188589433,-11.8874667346927,0.7964176820267409,0.07649899124714579,0.146106255282379
0.054,-0.4418392979817518,2.519341334364167,1.753385327133529,0,13.22268450916315,-12.35120566732838,0.7955592006164985,0.07914647455825488,0.1176648097340661
0.056,-0.4411065337409257,2.609419199485419,1.867013790397095,0,13.65963092122355,-12.80994441344434,0.7946806639361935,0.08175756946384712,0.08816580873327852
0.058,-0.4403557949564724,2.697935311592708,1.981273920971197,0,14.09185902526285,-13.26372367093666,0.7937829198257508,0.08433294951188265,0.05773711833003534
0.06,-0.4395878461130265,2.784866120202736,2.096027015015541,0,14.51943563897596,-13.71258983244472,0.7928667774577974,0.0868732908002269,0.02649807497077286
0.062,-0.4388034333951425,2.870191856410203,2.211146720867858,0,14.94242651145122,-14.15659359515048,0.7919330100163324,0.08937926756653811,-0.005440004644899476
0.064,-0.4380032840156478,2.953896257224842,2.326518040198199,0,15.36089633315223,-14.59578885070941,0.7909823571963847,0.09185154864533852,-0.03797334191836857
0.066,-0.4371881057308319,3.035966307318637,2.442036406388214,0,15.77490874384276,-15.03023179953705,0.7900155275207016,0.09429079465159432,-0.0710052419388419
0.068,-0.4363585865189533,3.116391997125331,2.557606834507201,0,16.1845263390807,-15.45998024560764,0.789033200476567,0.09669765576334557,-0.1044456650165807
0.07000000000000001,-0.4355153943989828,3.195166096156928,2.673143137562611,0,16.58981067733198,-15.88509303589723,0.7880360284786544,0.0990727700039201,-0.1382108230379216
0.07200000000000001,-0.4346591773707763,3.272283940645924,2.788567204033638,0,16.99082228779584,-16.30562961607314,0.7870246386670012,0.1014167619359159,-0.1722227993250413
0.074,-0.4337905634594905,3.347743234641058,2.903808332136352,0,17.3876206792153,-16.72164967939373,0.7859996345505565,0.103730241695194,-0.2064091908252967
0.076,-0.4329101608487688,3.421543863757027,3.018802616442679,0,17.78026435001439,-17.13321289039401,0.7849615975069631,0.1060138043062096,-0.2407027713888235
0.078,-0.4320185580897463,3.493687720843739,3.133492382986654,0,18.16881079928617,-17.54037866858077,0.7839110881501389,0.1082680292275246,-0.2750411750113133
0.08,-0.431116324373756,3.564178542911804,3.247825669023598,0,18.55331653879348,-17.94320602019419,0.7828486475764685,0.110493480086843,-0.3093665978298008
0.082,-0.4302040098577783,3.633021758622283,3.361755744123399,0,18.93383710607263,-18.34175340839897,0.7817747985000196,0.1126907045721431,-0.3436255178968507
0.08400000000000001,-0.4292821460343009,3.700224345757605,3.475240669398639,0,19.31042707788339,-18.73607865431845,0.7806900462873099,0.1148602344479547,-0.3777684316399039
0.08600000000000001,-0.4283512461366585,3.765794698092712,3.588242891967388,0,19.68314008431153,-19.12623886267219,0.77959487990066,0.1170025856745947,-0.4117496060689093
0.08799999999999999,-0.4274118055726422,3.829742501118564,3.700728871845343,0,20.05202882345666,-19.51229036701709,0.7784897727587858,0.1191182586104685,-0.4455268457618526
0.09,-0.4264643023800525,3.892078616089482,3.812668738823012,0,20.41714507651573,-19.89428869061649,0.7773751835226763,0.1212077382806847,-0.4790612737968823
0.092,-0.4255091976986845,3.952814971905363,3.924035976969986,0,20.7785397231593,-20.27228851964919,0.7762515568142558,0.1232714946978801,-0.5123171257848582
0.094,-0.4245469362539933,4.011964464397189,4.034807134610653,0,21.13626275701267,-20.64634368640947,0.7751193238741964,0.1253099832236218,-0.5452615561890537
0.096,-0.4235779468479536,4.069540862515748,4.144961557830464,0,21.49036330133245,-21.01650716008911,0.7739789031653936,0.1273236449609913,-0.5778644562631401
0.098,-0.4226026428533388,4.125558721028462,4.254481145621011,0,21.84088962489686,-21.38283104371287,0.7728307009269937,0.1293129071707334,-0.6100982828872749
0.1,-0.421621422708897,4.180033299369005,4.36335012498514,0,22.18788915764168,-21.74536657589305,0.7716751116845429,0.131278183702647,-0.6419378976011699
0.102,-0.4206346704118274,4.232980486204901,4.47155484443408,0,22.53140850652947,-22.10416413626784,0.7705125187200735,0.1332198754386625,-0.6733604152816611
0.104,-0.4196427560058217,4.284416729382044,4.579083584426048,0,22.87149347131186,-22.45927325370644,0.7693432945067045,0.1351383707414864,-0.704345061880952
0.106,-0.4186460360626445,4.334358970932801,4.685926383410242,0,23.2081890601537,-22.81074261672481,0.7681678011111185,0.1370340459051927,-0.7348730406534555
0.108,-0.4176448541555082,4.382824586821623,4.792074878199133,0,23.54153950519887,-23.15862008558149,0.7669863905669352,0.1389072656048772,-0.7649274063522351
0.11,-0.4166395413233659,4.429831331120567,4.897522157644309,0,23.87158827774531,-23.5029527054846,0.7657994052226674,0.1407583833415101,-0.7944929469756365
0.112,-0.4156304165240326,4.475397284312123,5.002262628418797,0,24.19837810362594,-23.8437867206772,0.7646071780656379,0.1425877418821627,-0.8235560725620961
0.114,-0.4146177870762078,4.519540805484326,5.106291892044428,0,24.52195097820798,-24.18116758906711,0.7634100330252325,0.1443956736915701,-0.8521047106412331
0.116,-0.4136019490896894,4.562280488165129,5.209606632209511,0,24.84234818105074,-24.51513999728671,0.7622082852572324,0.1461825013540277,-0.8801282078967777
0.118,-0.4125831878823983,4.603635119522788,5.312204511583449,0,25.1596102906617,-24.8457478758303,0.7610022414108427,0.1479485379858066,-0.9076172377473423
0.12,-0.4115617783849829,4.643623642744371,5.414084077328363,0,25.47377719876377,-25.17303441438182,0.7597921998803294,0.1496940876355407,-0.9345637134024699
0.122,-0.4105379855320502,4.682265122375994,5.515244674643617,0,25.78488812443004,-25.49704207697323,0.7585784510429254,0.1514194456726656,-0.9609607061304638
0.124,-0.4095120646402146,4.719578712401394,5.615686367690179,0,26.09298162792668,-25.81781261709516,0.7573612774839461,0.1531248991634312,-0.9868023684160673
0.126,-0.4084842617727931,4.755583626910552,5.715409867273242,0,26.39809562433547,-26.13538709261533,0.7561409542105033,0.1548107272340211,-1.012083861693388
0.128,-0.4074548140913302,4.790299113140774,5.814416464779294,0,26.70026739688267,-26.44980588044038,0.7549177488549444,0.1564772014205859,-1.036801288421795
0.13,-0.4064239501939919,4.823744426769433,5.912707971788456,0,26.99953361004826,-26.76110869096549,0.7536919218687105,0.1581245860061331,-1.060951628195723
0.132,-0.4053918904409355,4.85593880926971,6.010286664976534,0,27.29593032244678,-27.06933458216204,0.7524637267077651,0.1597531383443211,-1.084532677708487
0.134,-0.4043588472671459,4.886901467207462,6.107155235795187,0,27.58949299940407,-27.37452197345777,0.7512334100099997,0.161363109170079,-1.107542994276616
0.136,-0.40332502548305,4.916651553327486,6.203316744640341,0,27.88025652516115,-27.67670865922203,0.7500012117659138,0.162954742896841,-1.129981842786617
0.138,-0.4022906225626121,4.945208149302816,6.298774579027278,0,28.16825521504796,-27.97593182196468,0.7487673654822375,0.164528277901791,-1.151849145807333
0.14,-0.4012558289202132,4.972590250063194,6.393532415510814,0,28.45352282712796,-28.27222804522761,0.7475320983400224,0.1660839467976143,-1.173145436680562
0.142,-0.4002208281755797,4.99881674952889,6.48759418503633,0,28.73609257382916,-28.56563332616032,0.7462956313466843,0.167621976692959,-1.193871815469472
0.144,-0.399185797407913,5.023906427702031,6.580964041401407,0,29.01599713322328,-28.85618308773321,0.7450581794832702,0.169142589440418,-1.214029907535259
0.146,-0.3981509073996622,5.047877938988528,6.6736463326079,0,29.29326865990776,-29.14391219069146,0.7438199518470479,0.1706460018726038,-1.233621824614858
0.148,-0.3971163228692919,5.070749801667613,6.765645574830008,0,29.56793879595669,-29.42885494514391,0.742581151789328,0.1721324260278198,-1.252650128263752
0.15,-0.3960822026948857,5.092540388429843,6.856966428802663,0,29.84003868129855,-29.71104512191778,0.7413419770495442,0.1736020693639128,-1.271117795492507
0.152,-0.3950487001279138,5.113267917904999,6.94761367840827,0,30.10959896398902,-29.99051596359524,0.7401026198853538,0.1750551349619422,-1.289028186488397
